Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_48_737.jpg;5.997913;1;0;4.703651;107.4423;159.9753;0.04694202;107.362;1.403185
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_48_803.jpg;3.007529;1;0;4.716273;107.3672;160.2431;359.6862;108.0681;1.179063
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_48_870.jpg;0;1;0;4.77512;107.2849;160.5175;359.6816;108.2324;0.8500095
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_48_937.jpg;0;1;0;4.829446;107.1649;160.8898;359.9395;108.4717;0.5381275
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_004.jpg;-3.026079;1;0;4.862442;107.0725;161.1718;0.1877405;108.3657;0.3417291
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_070.jpg;-6.025862;1;0;4.90572;106.9814;161.4568;0.4660726;107.9089;0.1091532
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_137.jpg;-8.997578;1;0;4.937304;106.8648;161.8408;0.8053084;106.7204;359.7563
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_203.jpg;-9.052885;1;0;4.96849;106.782;162.1311;0.9892293;105.5233;359.4856
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_270.jpg;-6.05778;1;0;5.00655;106.7018;162.4205;1.005455;104.3306;359.334
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_337.jpg;-3.086611;1;0;5.009289;106.5999;162.8032;0.7423996;103.0771;359.3094
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_403.jpg;-0.0442028;1;0;5.009356;106.5286;163.0905;0.4575903;102.4472;359.3269
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_470.jpg;0;1;0;5.011305;106.4619;163.38;0.2526427;102.2076;359.2622
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_538.jpg;0;1;0;5.011435;106.3755;163.7684;0.07883192;102.1261;359.1701
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_603.jpg;1.467308;1;0;5.01147;106.3109;164.061;0.02103564;102.1684;359.1346
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_671.jpg;4.449012;1;0;5.011441;106.2447;164.3544;0.02298142;102.4293;359.1615
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_737.jpg;4.57425;1;0;5.011188;106.1517;164.7465;0.1235579;103.2007;359.3232
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_803.jpg;1.560059;1;0;5.005747;106.0802;165.0411;0.2660983;103.6868;359.4818
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_870.jpg;0;1;0;5.011472;106.0078;165.3362;0.4471826;103.9171;359.6572
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_49_937.jpg;0;1;0;5.011527;105.9102;165.7302;0.736885;104.0394;359.9055
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_003.jpg;0;1;0;5.011594;105.8371;166.026;0.9637988;104.0616;0.04201753
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_070.jpg;0;1;0;5.011847;105.7649;166.3217;1.170945;104.0402;0.1163224
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_136.jpg;0;1;0;5.01153;105.6696;166.7155;1.405922;103.9891;0.1348147
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_203.jpg;0;1;0;5.015691;105.6002;167.0095;1.439888;104.0038;-0.003357564
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_269.jpg;0;1;0;5.00203;105.5282;167.3001;1.428134;103.9248;-0.005299859
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_336.jpg;0;1;0;5.016583;105.4314;167.6902;1.465516;103.9608;-0.00503599
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_403.jpg;0;1;0;4.995076;105.3591;167.9826;1.494203;103.9054;-0.003884631
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_470.jpg;0;1;0;5.016376;105.2872;168.2746;1.485203;103.8969;359.994
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_536.jpg;0;1;0;4.982405;105.1923;168.6624;1.390122;103.8737;-0.001906437
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_603.jpg;0;0.9009278;0;5.010067;105.1215;168.9539;1.347072;103.8436;-0.001300843
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_670.jpg;0;0.7013979;0;4.993022;105.0508;169.2455;1.311844;103.8108;-0.001271469
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_736.jpg;0;0.501637;0;5.000579;104.9571;169.6336;1.245206;103.768;-0.001079251
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_803.jpg;0;0.3019476;0;5.000318;104.8871;169.924;1.164855;103.7378;-0.001057977
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_869.jpg;0;0.1009178;0;4.99508;104.8174;170.2135;1.04768;103.7098;-0.0009337575
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_50_937.jpg;0;0;0;4.982119;104.7253;170.5971;0.8209812;103.6752;-0.0006725825
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_003.jpg;0;0;0;4.966073;104.6566;170.8829;0.608182;103.6521;-0.0003009054
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_069.jpg;0;0;0;4.944704;104.5883;171.1675;0.3722632;103.6322;0.0006011293
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_136.jpg;0;0;0;4.928811;104.4975;171.545;0.03999709;103.6143;0.01011957
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_203.jpg;0;0;0;4.912687;104.4297;171.8276;359.8217;103.5962;-0.002626065
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_270.jpg;0;0;0;4.889934;104.3616;172.11;359.6549;103.5888;-0.0009063238
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_336.jpg;0;0;0;4.872694;104.2711;172.4854;359.4618;103.5822;-0.002324354
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_403.jpg;0;0;0;4.855349;104.2032;172.7662;359.3418;103.5819;0.003095661
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_469.jpg;0;0;0;4.832328;104.1357;173.0467;359.258;103.5768;-0.00458639
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_536.jpg;0;0;0;4.815264;104.0457;173.4194;359.1641;103.5736;359.9884
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_602.jpg;0;0;0;4.798871;103.978;173.698;359.1143;103.5842;0.01075268
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_670.jpg;0;0;0;4.775252;103.9103;173.9761;359.0968;103.6002;0.05696741
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_736.jpg;0;0;0;4.758971;103.8209;174.3454;359.0675;103.6066;0.09879354
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_802.jpg;0;0;0;4.741456;103.755;174.6224;359.1019;103.5833;0.0585059
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_869.jpg;0;0;0;4.719225;103.6886;174.8981;359.1263;103.5744;0.03571822
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_51_936.jpg;0;0;0;4.703205;103.6003;175.264;359.1445;103.5708;0.01196955
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_002.jpg;0;0;0;4.687258;103.5343;175.5371;359.1484;103.5702;-0.003728227
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_069.jpg;0;0;0;4.66608;103.4683;175.8094;359.1656;103.576;-0.004360958
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_135.jpg;0;0;0;4.648534;103.3805;176.1715;359.214;103.5856;0.01189014
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_202.jpg;0;0;0;4.632769;103.3152;176.4417;359.2356;103.5876;0.01872532
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_269.jpg;0;0;0;4.611883;103.2502;176.7109;359.2455;103.5882;0.02409667
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_336.jpg;0;0;0.1994727;4.586046;103.1648;177.0665;359.2275;103.5726;359.9919
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_402.jpg;0;0;0.3985677;4.529002;103.1022;177.3269;359.1046;103.5625;359.9594
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_469.jpg;0;0;0.6003327;4.393581;103.0403;177.579;358.8661;103.5894;-0.003103034
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_536.jpg;0;0;0.7981074;4.255777;102.9623;177.9033;358.5078;103.6135;359.9846
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_602.jpg;0;0;1;4.154463;102.9038;178.1431;358.4928;103.6326;0.01487397
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_669.jpg;0;0;1;4.000082;102.8472;178.3794;358.6729;103.6295;359.9837
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_735.jpg;0;0;1;3.826492;102.7754;178.6752;358.7713;103.7106;-0.004660554
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_802.jpg;0;0;1;3.636491;102.7255;178.8811;358.6591;103.7575;359.9935
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_869.jpg;0;0;1;3.403555;102.678;179.0764;358.5102;103.8204;359.9919
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_52_936.jpg;0;0;1;3.263677;102.6162;179.3283;358.5176;103.9342;-0.00341477
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_002.jpg;0;0;1;3.144956;102.5715;179.5092;358.6239;103.9623;0.00208565
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_069.jpg;0;0;1;2.879948;102.5297;179.6791;358.6717;103.9774;0.002242933
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_136.jpg;0;0;0;2.701249;102.4781;179.8911;358.6994;103.9754;359.9685
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_202.jpg;0;0;0;2.684185;102.4389;180.0479;358.8966;103.9427;359.9694
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_268.jpg;0;0;0;2.601587;102.4;180.2026;359.0966;103.9565;0.003919521
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_335.jpg;0;0;0;2.591694;102.3488;180.4082;359.3627;103.9629;0.05304109
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_402.jpg;0;0;0;2.582941;102.3108;180.5614;359.5375;103.9634;0.08193548
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_469.jpg;0;0;0;2.571422;102.273;180.7137;359.6878;103.9634;0.1063965
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_535.jpg;0;0;0;2.562882;102.223;180.9153;359.8474;103.9634;0.1321759
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_602.jpg;0;0;0;2.55441;102.1857;181.0654;359.9359;103.9634;0.146418
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_669.jpg;0;0;0;2.543198;102.1487;181.2145;-0.001937151;103.9634;0.1564188
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_735.jpg;0;0;0;2.534835;102.0997;181.412;0.04226772;103.9635;0.1634897
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_802.jpg;0;0;0;2.5265;102.0632;181.5591;0.04891883;103.9637;0.1644337
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_868.jpg;0;0;0;2.515413;102.0269;181.7053;0.03556578;103.9638;0.1619918
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_53_935.jpg;0;0;0;2.507106;101.9787;181.8991;359.9915;103.964;0.1540915
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_001.jpg;0;0;0.1003861;2.498799;101.943;182.0431;359.9304;103.9642;0.1451875
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_068.jpg;0;0;0.300318;2.45138;101.9082;182.1836;359.8001;103.9604;0.1247814
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_135.jpg;0;0;0.4992213;2.373373;101.8649;182.3605;359.4443;103.9413;0.05347487
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_201.jpg;0;0;0.7000294;2.261874;101.8353;182.4818;358.9903;103.9176;359.9648
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_268.jpg;0;0;0.9003181;2.067492;101.8061;182.5932;358.4757;103.969;359.9912
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_335.jpg;0;0;1;1.951003;101.7698;182.7364;358.0769;104.1255;-0.00531835
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_402.jpg;0;0;1;1.83864;101.7434;182.8396;358.0015;104.2059;-0.004162064
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_468.jpg;0;0;1;1.681436;101.717;182.9395;358.161;104.3674;0.06074283
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_535.jpg;0;0;1;1.557165;101.6851;183.0676;358.6566;104.3291;359.9744
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_602.jpg;0;0;1;1.448604;101.663;183.1511;358.9747;104.327;0.005517355
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_668.jpg;0;0;1;1.086363;101.648;183.2111;358.799;104.3285;-0.002719533
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_735.jpg;0;0;1;0.8732027;101.6328;183.2711;358.3731;104.4086;359.9935
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_802.jpg;0;0;1;0.7566074;101.6236;183.307;358.1508;104.4553;0.003061893
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_868.jpg;0;0;1;0.4766621;101.6176;183.3314;357.9799;104.4954;359.9936
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_54_935.jpg;0;0;1;0.2647288;101.6142;183.345;357.7497;104.4902;359.9915
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_002.jpg;0;0;1;0.06192174;101.614;183.3451;357.6856;104.5054;0.01241522
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_068.jpg;0;0;1;-0.05038571;101.6141;183.3452;357.904;104.4977;-0.001246089
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_135.jpg;0;0;1;-0.1422246;101.614;183.3452;358.6248;104.514;0.01123766
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_202.jpg;0;0;1;-0.2110531;101.6141;183.345;359.3301;104.5123;-0.0007181927
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_268.jpg;0;0;1;-0.1981087;101.6141;183.3447;-0.004986479;104.5123;359.989
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_335.jpg;0;0;1;-0.1833222;101.6141;183.3444;0.7862282;104.5209;359.9883
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_402.jpg;0;0;1;-0.1514943;101.6142;183.3443;1.255185;104.5201;0.01286443
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_468.jpg;0;0;0;-0.07759564;101.6144;183.3442;1.529039;104.5215;359.9937
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_535.jpg;0;0;0;0;101.6146;183.3441;1.428765;104.519;0.006145799
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_601.jpg;0;0;0;0.0594661;101.6153;183.3443;1.150603;104.5186;-0.003094019
/home/oem/Desktop/Computer Vision/vision project/Vision_Project_Startup_Code/output/IMG/robocam_2022_12_07_01_37_55_668.jpg;0;0;0;0.09015683;101.6153;183.3444;0.8504899;104.5179;0.04353746
